Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
08.10.21 12:39:04,0.03,119.13,102.09,105,44.89,99.21,126.1,100.42,121.39,101.18,151.43,99.36,105.31,103.93,104.85,97.4,109.65,106.7,98.45,128.57,No Sensor,No Sensor,111.84,102.09,No Sensor,,20.4,1021.9,35,19.75,
08.10.21 12:39:19,0.28,117.21,101.94,104.69,43.11,96.95,125.45,101.18,121.55,101.79,148.27,98.6,105,103.31,105,97.4,109.8,108.71,97.7,128.9,No Sensor,No Sensor,109.96,102.24,No Sensor,,20.4,1021.9,35,19.77,
08.10.21 12:39:34,0.53,117.21,101.79,104.69,44,96.5,124.8,101.03,120.58,101.18,146.17,97.25,104.69,102.85,104.23,96.5,109.65,107.78,97.55,127.91,No Sensor,No Sensor,108.71,102.09,No Sensor,,20.4,1021.9,35,19.79,
08.10.21 12:39:49,0.78,116.58,101.94,104.54,42.73,95.75,123.49,101.48,120.58,101.48,143.23,97.1,105.31,103.31,104.54,97.1,109.49,107.16,97.25,127.58,No Sensor,No Sensor,107,102.09,No Sensor,,20.4,1021.9,35,19.8,
08.10.21 12:40:04,1.03,116.26,101.94,104.39,42.09,95.15,123.49,101.48,120.9,100.72,142.72,96.2,104.69,103.01,104.08,96.05,108.87,105.92,97.25,127.58,No Sensor,No Sensor,107.62,102.4,No Sensor,,20.4,1021.9,35,19.79,
08.10.21 12:40:19,1.28,115.78,101.48,104.39,40.57,94.86,121.06,101.48,120.9,101.18,140.49,95.45,105.15,102.7,102.85,96.05,109.33,105.15,96.65,127.42,No Sensor,No Sensor,106.39,101.94,No Sensor,,20.4,1021.9,35,19.82,
08.10.21 12:40:34,1.53,114.83,101.03,104.69,40.57,93.96,118.49,101.94,120.9,100.42,142.72,95.3,105,102.85,102.55,96.05,109.18,105.31,97.1,126.43,No Sensor,No Sensor,103.62,101.48,No Sensor,,20.4,1021.9,35,19.84,
08.10.21 12:40:49,1.78,115.78,101.48,104.08,39.69,92.92,116.1,101.03,120.26,100.57,142.89,94.11,105,102.4,101.94,95.15,108.4,105.15,96.35,125.94,No Sensor,No Sensor,102.24,101.94,No Sensor,,20.4,1021.9,35,19.86,
08.10.21 12:41:05,2.05,115.62,101.33,104.54,39.56,93.07,113.41,102.09,119.62,100.12,139.12,93.37,105.62,102.85,101.33,94.86,108.4,104.39,96.35,126.76,No Sensor,No Sensor,101.03,101.63,No Sensor,,20.4,1021.9,35,19.86,
08.10.21 12:41:20,2.3,115.31,100.87,104.69,37.93,91.74,111.36,101.48,120.1,99.96,138.61,93.66,104.69,102.24,100.87,94.26,108.4,103.77,95.9,126.59,No Sensor,No Sensor,99.96,101.48,No Sensor,,20.4,1021.9,35,19.86,
08.10.21 12:41:35,2.55,114.99,101.03,104.54,39.44,91,108.71,102.09,119.78,99.51,139.98,92.92,104.85,102.4,100.27,94.71,107.16,102.85,96.05,125.61,No Sensor,No Sensor,99.36,101.33,No Sensor,,20.4,1021.9,35,19.89,
08.10.21 12:41:50,2.8,114.99,100.42,103.93,38.31,89.68,106.7,101.63,118.97,99.21,140.32,92.63,104.54,101.18,99.66,94.71,107.93,101.33,96.05,125.29,No Sensor,No Sensor,98.45,101.03,No Sensor,,20.4,1021.9,35,19.89,
08.10.21 12:42:05,3.05,114.99,100.57,103.93,38.94,88.21,105,101.79,119.13,99.36,139.98,92.63,104.85,101.48,99.66,94.26,106.7,100.87,95.6,124.47,No Sensor,No Sensor,98.15,101.03,No Sensor,,20.4,1021.9,35,19.89,
08.10.21 12:42:20,3.3,114.04,100.87,104.23,38.94,87.92,102.85,101.48,118.33,99.21,137.77,91.44,104.85,101.48,99.51,93.66,106.7,99.06,95,125.12,No Sensor,No Sensor,97.4,100.42,No Sensor,,20.4,1021.9,35,19.91,
08.10.21 12:42:35,3.55,114.2,100.42,104.08,39.44,86.75,100.57,102.09,118.97,99.06,137.77,91.44,104.69,100.87,98.3,92.92,106.54,97.55,95.45,124.31,No Sensor,No Sensor,96.35,100.57,No Sensor,,20.4,1021.9,35,19.91,
08.10.21 12:42:51,3.82,114.04,100.57,104.54,39.19,85.59,97.25,101.48,118.65,99.21,139.29,91.59,104.54,100.27,97.55,92.92,107,96.8,95.15,123.17,No Sensor,No Sensor,96.35,100.27,No Sensor,,20.4,1021.9,35,19.93,
08.10.21 12:43:06,4.07,113.72,100.42,104.08,38.69,84.58,95.3,101.94,118.65,98.15,139.29,91.3,104.54,100.27,97.1,92.48,106.7,96.65,95.15,123.82,No Sensor,No Sensor,96.35,99.96,No Sensor,,20.4,1021.9,35,19.93,
08.10.21 12:43:21,4.32,114.04,100.57,104.23,38.94,84.72,93.96,101.79,118.65,98.3,138.61,92.03,104.69,99.66,97.25,92.63,106.39,95.3,95.45,123.49,No Sensor,No Sensor,95.6,99.66,No Sensor,,20.4,1021.9,35,19.95,
08.10.21 12:43:36,4.57,114.2,100.72,104.23,38.81,83.71,91.59,102.09,118.49,98,135.4,91.3,104.08,98.45,96.2,91.89,105.92,94.71,95.3,123.82,No Sensor,No Sensor,95,99.66,No Sensor,,20.4,1021.9,35,19.95,
08.10.21 12:43:51,4.82,113.57,100.12,103.93,37.43,82.85,89.38,101.63,118.01,98.15,134.9,90.71,104.54,99.06,96.95,91.89,105.15,94.41,95.15,122.84,No Sensor,No Sensor,94.86,99.81,No Sensor,,20.4,1021.9,35,19.97,
08.10.21 12:44:06,5.07,113.41,100.57,103.77,37.81,82.27,85.88,101.03,118.33,97.55,137.43,90.71,104.69,99.51,95.6,91.74,105.46,93.96,95,122.68,No Sensor,No Sensor,94.56,99.51,No Sensor,,20.4,1021.9,35,19.97,
08.10.21 12:44:21,5.32,113.09,100.27,104.23,38.56,82.56,83.86,101.18,117.53,96.95,136.24,89.82,104.23,98,95.75,91.3,105.46,93.66,94.86,122.68,No Sensor,No Sensor,93.96,99.36,No Sensor,,20.4,1021.9,35,19.97,
08.10.21 12:44:36,5.57,113.41,100.12,104.08,39.56,82.56,82.99,101.03,117.37,96.35,133.05,88.36,104.23,98.45,95.9,91.44,105.31,93.07,94.71,123.01,No Sensor,No Sensor,93.52,99.06,No Sensor,,20.4,1021.9,35,19.98,
08.10.21 12:44:51,5.82,112.94,100.42,104.23,38.69,82.13,80.84,101.03,117.53,96.05,135.23,87.48,103.62,98.15,95.9,91,104.23,93.22,94.41,123.01,No Sensor,No Sensor,93.37,99.36,No Sensor,,20.4,1021.9,35,19.98,
08.10.21 12:45:07,6.08,113.25,100.57,104.23,39.31,81.56,78.28,101.18,117.05,96.2,134.9,87.77,103.62,98.15,95,90.26,104.69,93.07,94.71,122.68,No Sensor,No Sensor,92.92,99.36,No Sensor,,20.4,1021.9,35,20,
08.10.21 12:45:22,6.33,112.78,100.12,103.62,38.18,80.41,76.72,101.03,117.37,95.3,134.06,87.63,104.08,97.4,93.66,90.26,104.54,93.07,94.56,122.68,No Sensor,No Sensor,92.77,98.45,No Sensor,,20.4,1021.9,35,20,
08.10.21 12:45:37,6.58,111.68,100.12,103.31,38.31,80.7,75.46,101.48,116.58,95.15,130.89,86.46,103.47,97.1,93.22,89.68,104.69,92.63,95.3,122.03,No Sensor,No Sensor,92.33,98.6,No Sensor,,20.4,1021.9,35,20,
08.10.21 12:45:52,6.83,111.68,100.27,103.62,38.69,80.13,73.63,101.63,116.26,94.86,130.39,86.61,103.62,96.65,93.37,90.41,103.62,92.77,94.86,121.39,No Sensor,No Sensor,91.89,98.45,No Sensor,,20.4,1021.9,35,20.02,
08.10.21 12:46:07,7.08,112.15,99.81,103.77,38.81,80.13,72.24,101.79,116.74,94.11,130.06,86.32,103.62,96.65,93.07,89.38,103.77,93.52,94.86,121.23,No Sensor,No Sensor,91.59,98,No Sensor,,20.4,1021.9,35,20.02,
08.10.21 12:46:22,7.33,113.09,100.27,103.62,38.18,79.7,71.68,101.63,116.26,93.96,128.73,86.03,103.01,96.8,92.92,88.94,104.08,93.96,94.71,121.23,No Sensor,No Sensor,91.15,98.45,No Sensor,,20.4,1021.9,35,20.02,
08.10.21 12:46:37,7.58,112.94,100.27,104.08,38.69,78.28,69.88,101.03,115.94,93.66,127.74,85.88,103.31,96.5,93.07,89.38,104.69,94.26,93.96,121.39,No Sensor,No Sensor,90.41,98,No Sensor,,20.4,1021.9,35,20.02,
08.10.21 12:46:52,7.83,111.99,99.96,104.23,38.31,78.56,69.33,101.79,115.94,92.77,129.06,86.17,103.16,96.65,92.77,88.8,103.93,95.6,94.56,121.55,No Sensor,No Sensor,90.26,98,No Sensor,,20.4,1021.9,35,20.02,
08.10.21 12:47:07,8.08,112.31,99.96,103.93,38.43,78.85,68.5,100.72,116.42,92.18,127.91,85.59,103.47,96.95,92.63,88.8,102.7,95.75,94.11,121.87,No Sensor,No Sensor,89.97,98.15,No Sensor,,20.4,1021.9,35,20.04,
08.10.21 12:47:22,8.33,112.15,100.27,103.62,39.19,77.86,67.54,100.87,116.26,92.33,128.4,86.46,102.85,96.8,91.89,88.5,102.7,95.75,94.26,121.71,No Sensor,No Sensor,89.38,98,No Sensor,,20.4,1021.9,35,20.04,
08.10.21 12:47:37,8.58,112.62,100.57,103.62,38.56,77.86,66.45,100.57,115.31,92.48,126.27,86.32,103.01,96.5,92.18,88.36,102.85,95.6,94.11,121.39,No Sensor,No Sensor,88.94,98.15,No Sensor,,20.4,1021.9,35,20.04,
08.10.21 12:47:52,8.83,112.46,99.96,104.08,38.56,77.43,65.22,100.87,116.1,92.33,126.59,85.74,103.31,97.1,91.59,87.92,102.55,95.3,93.81,121.23,No Sensor,No Sensor,88.65,98.3,No Sensor,,20.4,1021.9,35,20.04,
08.10.21 12:48:08,9.1,112.78,99.96,103.47,38.56,77.29,64.95,100.72,116.26,92.33,126.76,86.9,102.7,96.8,91.15,87.92,102.55,95.9,93.22,121.39,No Sensor,No Sensor,88.21,98.3,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:48:23,9.35,112.31,100.27,103.01,38.18,77.01,63.99,99.96,114.99,93.22,124.96,86.03,102.09,96.95,90.12,88.07,102.7,95.45,93.52,120.58,No Sensor,No Sensor,88.8,97.7,No Sensor,,20.4,1021.9,35,20.04,
08.10.21 12:48:38,9.6,112.78,99.66,103.77,38.18,77.01,63.45,100.12,115.46,92.63,123.98,86.9,102.85,97.1,90.12,88.21,102.24,95.15,93.07,121.06,No Sensor,No Sensor,88.5,97.85,No Sensor,,20.4,1021.9,35,20.04,
08.10.21 12:48:53,9.85,110.43,99.66,103.62,38.18,76.16,62.51,99.96,115.31,92.63,123.98,87.05,102.4,97.1,89.53,87.34,101.94,95.3,93.22,121.23,No Sensor,No Sensor,89.09,97.85,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:49:08,10.1,111.36,99.66,103.62,38.43,76.58,61.97,100.12,114.99,92.48,123.33,87.48,102.4,96.95,89.24,88.07,101.33,95,93.07,121.06,No Sensor,No Sensor,88.94,97.85,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:49:23,10.35,112.31,100.27,103.77,38.43,76.87,61.97,99.81,115.62,92.18,120.58,86.9,102.09,97.1,89.09,87.05,101.18,94.86,92.63,120.74,No Sensor,No Sensor,89.68,97.4,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:49:38,10.6,111.84,100.12,103.47,37.43,77.15,60.49,99.96,114.67,91.74,121.23,87.34,102.4,96.35,87.77,86.9,101.33,94.26,92.77,121.06,No Sensor,No Sensor,89.53,97.7,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:49:53,10.85,112.31,99.66,103.62,37.81,77.43,61.16,99.36,114.99,92.03,123.01,87.48,102.24,96.65,87.63,86.17,101.18,93.52,92.48,120.26,No Sensor,No Sensor,89.53,97.85,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:50:08,11.1,111.36,99.96,103.31,37.93,78.14,60.62,99.51,115.62,92.03,123.82,87.92,102.09,96.5,86.75,86.61,101.79,93.52,92.63,120.58,No Sensor,No Sensor,90.12,97.4,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:50:23,11.35,110.89,99.51,103.31,38.43,78,No Sensor,99.36,115.46,92.18,123.82,87.05,101.63,96.2,87.34,86.32,101.48,92.77,92.18,120.42,No Sensor,No Sensor,89.97,97.55,No Sensor,,20.4,1021.9,35,20.07,
08.10.21 12:50:38,11.6,110.43,99.96,103.62,38.18,79.27,No Sensor,99.51,114.83,92.03,121.23,87.19,101.33,96.05,86.9,86.32,100.72,92.18,91.89,120.42,No Sensor,No Sensor,90.41,97.7,No Sensor,,20.4,1021.9,35,20.07,
08.10.21 12:50:53,11.85,111.36,99.51,103.31,38.06,78.42,No Sensor,98.91,115.78,92.18,121.23,87.34,101.63,96.05,85.45,86.32,100.27,91.15,91.74,120.58,No Sensor,No Sensor,91,97.4,No Sensor,,20.4,1021.9,35,20.05,
08.10.21 12:51:08,12.1,111.84,100.12,103.77,38.31,79.42,No Sensor,98.45,115.46,91,123.82,87.63,101.79,95.45,85.3,86.46,100.12,90.26,91.74,120.9,No Sensor,No Sensor,91,96.95,No Sensor,,20.4,1021.9,35,20.07,
08.10.21 12:51:24,12.37,111.21,100.12,102.7,38.18,78.99,No Sensor,98.6,114.99,92.03,123.66,86.75,101.48,94.86,84.29,86.17,99.81,89.24,91.44,120.74,No Sensor,No Sensor,90.85,97.1,No Sensor,,20.4,1021.9,35,20.07,
08.10.21 12:51:39,12.62,109.8,99.81,103.47,38.18,79.56,No Sensor,98.6,114.67,91.89,120.58,86.46,101.18,94.86,84,86.9,99.51,88.8,90.85,120.9,No Sensor,No Sensor,91.15,96.8,No Sensor,,20.4,1021.9,35,20.07,
